isbn13,title,description,author
9791168620872,의학적 증상 비주얼 가이드,"가장 흔한 질병과 부상, 증상, 신체 위치, 집에서 치료하는 방법, 전문적인 치료를 받아야 하는 시기에 대해 안내하고 있다. 단순하고 시각적으로 한눈에 알 수 있게 되어 있어 신체에 발생하는 건강 문제를 쉽게 확인할 수 있다.","디나 코프먼, 마이클 도슨, 마이크 윈덤, 마틴 페이지, 크리스티나 루스 (지은이), 최영은 (옮긴이)"
9788931467574,하루만 네가 되고 싶어 컬러링북,"섬세한 작화와 화려한 색채, 반전을 거듭하는 스토리로 많은 사랑을 받은 인기 웹툰 ‘하루만 네가 되고 싶어’의 명장면 52컷을 담은 컬러링북이다. 왼쪽에는 웹툰 원화를 제공해 채색 시 참고할 수 있도록 했으며, 180도로 쫙 펼쳐지는 특수 제본으로 제작했다.",삼 (지은이)
9788958208068,정원의 기억 - 가든디자이너 오경아가 들려주는 정원인문기행,"굵직굵직한 정원 프로젝트를 성공적으로 이끌며, 정원 문화의 저변을 넓히는 책들을 꾸준히 출간해온 가든디자이너 오경아가 이번에는 전 세계 곳곳의 수많은 정원들 중 그들만의 독특한 아우라를 보여주며 오래도록 기억에 남을 정원 서른 곳을 기록했다.",오경아 (지은이)
9791160078602,털실타래 Vol.2 (2022년 겨울호),〈털실타래〉는 현재 전 세계에서 큰 사랑을 받고 있는 최고의 뜨개 & 핸드메이드 잡지다. 일본보그사에서 매 계절마다 발간해온 수예 전문지다. 이번 겨울 특집호의 주제는 '아란 니트'로 아름다운 니트의 본고장에서 영감을 받은 다양한 무늬의 아란 뜨개 작품을 소개한다.,"일본보그사 (지은이), 강수현, 김보미, 남가영, 배혜영 (옮긴이)"
9791197741227,초록담쟁이 365 하루에세이 - 만년 일력,"&lt;사계절 컬러링북&gt;, &lt;노스탤지어&gt;의 작가 초록담쟁이의 365일 일력이 출간되었다. 나의 공간에서 만나는 매일 한 편의 글과 오랜 시간 작가의 서랍 속에 들어 있던 감성적인 일러스트, 여러분에게 전하는 소중한 선물 같은 캘린더다.",초록담쟁이 (지은이)
9791160078633,마마랜스의 일상 니트 - 누구나 쉽게 즐길 수 있는 뜨개옷과 소품 17,"감성적인 색감, 세련된 핏, 꾸준히 사랑받는 패턴으로 유명한, 마마랜스의 니트를 소개한다. 퍼프 소매가 사랑스러운 플럼 레이디 스웨터와 카디건, 오버핏으로 누구나 멋지게 어울리는 코안도르 스웨터 등 정말 갖고 싶은 디자인의 니트 17가지를 알차게 담았다. 
",이하니 (마마랜스) (지은이)
9791192512105,하루 5분 코어 운동 - 시니어를 위한,"시니어 맞춤 코어 운동 가이드로, 시니어 운동 전문가가 노년층의 건강한 몸과 마음을 위해 쉽고 간단하며 효과적인 코어 운동법을 체계적으로 정리했다. 시니어가 헬스장을 등록하거나 특별한 운동기구를 살 필요 없이, 하루 단 5분, 이 책을 따라 하는 것만으로도 건강해지는 것을 목표로 한다.","신디 브레즈, 타미 브레즈 제니티스 (지은이), 이주민 (옮긴이)"
9791168221109,"아리의 디어 윈터 컬러링북 - 우리의 겨울, 어쩌면 가장 따뜻한 순간",아리 작가의 두 번째 전시회였던 'DEAR WINTER'의 기록을 고스란히 담아낸 컬러링북이다. 겨울의 포근함과 두근거림을 꼭꼭 눌러 담아 그린 이 그림들에 독자들이 사부작사부작 색을 채워 넣는 시간이 힐링과 위안이 되기를 바라는 마음으로 한 장 한 장 그림을 그렸다.,아리 (지은이)
9791163861294,컨디션도 습관이다 - 능력의 문제가 아니라 컨디션이 문제다,인간의 신체 기능은 24시간 주기의 리듬을 가진 생체 시계에 의해 조절된다. 일본 시간 의학 연구의 최고 권위자인 저자는 이 책에서 인간에게 생기는 다양한 질병은 생활 습관이나 유전적인 요인뿐만 아니라 생체 시계와도 밀접한 관계가 있다고 말한다.,"오오츠카 구니아키 (지은이), 황세정 (옮긴이)"
9791160078473,최고의 골 - 축구 역사를 빛낸,아르헨티나 출신의 세계적인 카투니스트 Aczel이 축구 역사상 가장 멋진 최고의 골 장면을 일러스트로 그리고 해설한 책이다. 축구 스타들의 최고의 골 장면을 당시 상황과 분위기를 그대로 느낄 수 있는 익살스럽고 재치 넘치는 일러스트로 완성했다.,"Aczel (지은이), 서지희 (옮긴이)"
9791190779678,"거기, 그곳에 : 세상 끝에 다녀오다",아카데미상 수상작 '프리 솔로'의 감독이자 '내셔널 지오그래픽' 사진작가인 지미 친이 자신의 모험 사진 대표작을 엮어 출간한 사진집이다. 에베레스트 산 정상에서 스키로 하강하는 모습 등 20여 년 동안 촬영해 온 경이로운 사진들을 한데 모았다.,"지미 친 (지은이), 권루시안 (옮긴이), 이용대 (감수)"
9791130694801,염증 해방 - 병 없이 오래 사는 사람들의 비밀,당신의 병은 모두 ‘염증’ 때문에 시작되었다! 당신의 몸 안에 존재하는 모든 염증의 뿌리를 파헤치고 치료하며 관리하는 법까지 모조리 다뤘다. 저자는 한의학을 기반으로 당신의 염증을 소개하고 설명한다. 특히 국내에서 독보적으로 오랜 시간 연구해 온 ‘식치’ 방법을 공개할 예정이다.,정세연 (지은이)
8809851500019,2023 Picn2k(피크닉) 캘린더,21만 팔로워 이종범 사진작가의 첫 번째 포스터 캘린더가 출시되었다. 특유의 섬세한 컬러 터치가 묻어나는 열두 장의 여행지 사진을 엄선해 페이퍼 홀더 커버 패키지로 구성한 감각적인 달력이다.,이종범 (지은이)
9791185469218,"아는 만큼 건강해지는 위생 상식 - 곰팡이, 해충, 세균, 바이러스","생활 위생 전문가인 두 저자가 일상생활에서 맞닥뜨리는 곰팡이, 해충, 세균, 바이러스로부터 스스로를 지키는 방법과, 궁금하지만 아무도 알려주지 않았던 생활 위생에 대한 모든 것을 담은 책이다.","최덕호, 정진영 (지은이)"
8809905630006,2023 이연의 그림 달력 세트 - 탁상 달력 + 종이 포스터 + 엽서,"구독자 80만, 누적 조회수 6천만 뷰를 기록하며 국내에서 가장 사랑받는 그림 유튜버 이연의 첫 번째 그림 달력 세트가 출시되었다. 달력은 총 14개월의 달마다 인물화와 글을 함께 담아 마치 짧은 ‘에세이’를 보는 듯한 느낌이 들도록 구성했다.",이연 (지은이)
9791190641869,판다언니의 아기자기 자수 소품 - 귀여움 한 조각을 수놓는 즐거움,일상에서 발견한 귀여운 순간과 장면을 수놓은 아기자기한 소품들이 담겨 있다. 가벼운 마음으로 자수를 접할 수 있도록 간단한 기초 스티치를 활용한 것이 특징이다. 응용 도안을 충분히 실었기에 자주 펼쳐 본다면 본인만의 이야기를 수놓을 수 있는 힘도 기를 수 있다.,박준영(판다언니) (지은이)
9788978496698,패미컴 퍼펙트 카탈로그,"다양한 하드웨어와 주변기기, 연도별 출시된 게임 타이틀을 수록했으며, 당시 패미컴의 개발 배경에 관한 흥미로운 에피소드도 담고 있다. 본문 뒷부분에는 도서에 소개된 소프트웨어를 가나다순으로 원제목과 함께 정리하여 정보를 쉽게 찾아볼 수 있게 했다.","마에다 히로유키 (지은이), 조기현 (옮긴이)"
9791160076295,데니스 베르캄프 자서전,"프리미어리그의 명문 클럽 아스널의 레전드이자, 축구계에서 가장 불가사의한 스타였던 데니스 베르캄프의 삶과 축구 커리어 전체를 작가와 주변 축구 동료들과의 대화 형식에 담아 정리한 책이다.","데니스 베르캄프, 데이비드 빈너, 야프 비서 (지은이), 이성모 (옮긴이)"
9791158773120,"건강과 다이어트를 동시에 잡는 7대 3의 법칙 채소·과일식 - 단순하면서 자연스러운 가장 효과적인 식단, 10만 부 기념 스페셜 에디션","다이어트의 핵심은 독소 청소인데, 이를 위해 단순하면서 자연스러운 가장 효과적인 식단인 채소·과일식을 소개한다. 이 책은 가공식품과 화학첨가제의 진실을 알려준다. 또한 채소·과일식을 손쉽게 할 수 있는 방법부터 3주 프로그램을 통해 식단관리하는 방법까지 담겨 있다.",조승우 (지은이)
9791169444972,V-리그 여자 배구 퍼펙트 가이드 2022-23,"V-리그 여자부의 7개 팀 등록선수 전원을 인터뷰해 소개하며, 이번 시즌을 맞이하는 포부, 전력 분석, 기록 등을 담았다. 또한 선수 전원의 친필 사인과 코멘트, 선수들이 고민 고민하여 대답해준 TMI 정보를 담은 ‘V-리그 여자 배구 친필 사인 팬북’이 별책부록으로 제공된다.","강홍구, 김효경, 유병민 (지은이)"
9788997943838,셜록 홈스 이스케이프 룸 퍼즐,셜록 홈스가 최근 전 세계적으로 유행하는 ‘방탈출 게임’과 만났다. 실제로 영국에서 온라인과 오프라인 방탈출 게임을 운영하는 이 책의 저자 제임스 해머모턴은 방탈출 게임의 짜릿한 경험을 책 속으로 고스란히 옮겨왔다.,"제임스 해머모턴 (지은이), 조이스 박 (옮긴이)"
9791186706152,도면이 친절한 리얼 종이접기 2 : 멸종 생물 편,"30점의 멸종 생물 작품들이 실려 있다. 턱 없는 물고기에서부터 날지 못하는 초식 성의 대형 새, 멸종된 고래, 초식 공룡, 기린과 같은 긴 목의 낙타, 역사상 가장 큰 악어에 이르기까지 환경에 적합한 진화를 거듭한 생명체들이 독특하고 아름다운 디테일로 자신의 모습을 드러낸다.","가와하타 후미아키 (지은이), 이진원 (옮긴이), 오경란 (감수)"
9788976045522,치매의 거의 모든 기록,"이 책의 저자는 치매 환자다. 2014년, 58세라는 이른 나이에 조기 치매를 진단받고, 그렇게 인생의 끝을 느낀 시점에서 다시 새로운 삶을 시작했다. 자신의 모든 것을 기록한 것이다. 그녀의 기록은 한마디로 요약해서 ‘치매가 있어도 좋은 삶’이다.","웬디 미첼 (지은이), 조진경 (옮긴이)"
9791160078466,"52주의 뜨개 양말 - 한 주에 한 켤레씩, 사계절 손뜨개 양말","감각 있는 편물 디자이너들이 디자인한 양말을 한 권의 책으로 모아 소개한다. 일 년 동안 한 주에 한 켤레씩 뜰 수 있도록 52켤레의 양말을 담았다. 도톰하고 포근한 양말부터 비침무늬를 활용해 바람이 잘 통하는 양말, 덧신까지 담아 다양한 작품들을 만날 수 있다.","레인 (지은이), 서효령 (옮긴이)"
9788998625467,"근육운동 100가지 기본 - 내추럴 보디빌더, 길브로가 알려주는 최고의 웨이트 트레이닝 가이드","근력운동의 기초 이론부터 맨몸운동, 7대 운동을 비롯한 웨이트 트레이닝, 머신 트레이닝, 몸을 만드는 식사법에 이르기까지 근력운동에서 가장 기본이 되는 100가지를 한 권에 모두 담았다.",길브로 정봉길 (지은이)
9791160076219,털실타래 Vol.1 (2022년 가을호),"지난 수십 년 간 뜨개 전문기업 일본보그사에서 매 계절마다 발간해온 수예 전문지로, 이번 2022년 가을호를 시작으로 첫 공식 한국어판이 출간된다. 특히 이번 가을호의 주제는 '페어아일 니팅'으로 아름다운 배색 및 페어아일 뜨개법에 대한 정보를 소개한다.","일본보그사 (지은이), 강수현, 김수연, 남가영, 배혜영 (옮긴이)"
9791186552780,ADHD 2.0 - 산만하고 변덕스러운 ‘나’를 뛰어난 ‘창조자’로 바꾸는 특별한 여정!,"하버드 의과대학 교수이자, 정신의학 박사인 두 저자가 최근 연구 개발을 바탕으로 ADHD 뇌가 어떻게 작동하는지 설명하며, 어떻게 브레이크의 성능을 개선하고 자신의 강점을 키울 수 있는지 다음과 같은 방법을 제시한다.","에드워드 할로웰, 존 레이티 (지은이), 장석봉 (옮긴이), 이슬기 (감수)"
9788931467338,로원의 몽글몽글 데일리 걸 컬러링북,"여러 가지 재료를 사용해 다채롭고 아름다운 색감을 내는 것으로 유명한 로원의 첫 번째 컬러링북이다. 다양한 스토리를 담고 있는 34여 점의 일러스트와 엽서 20점, 포스터 6점이 수록되어 있으며 180도 쫙 펼쳐지는 제본을 사용하였다.",로원 (지은이)
9788997107698,우리 민화 가을 컬러링북 - 누구나 쉽게 따라 그리는,"풍요로운 가을의 기운을 듬뿍 다양한 그림들로 구성했으며, 색연필이라는 화구의 특징과 편리성이 가미되어 현대적 감성도 덧입혀지고, 전통의 멋이 온전히 살아있으면서도 편의성까지 갖춘 ‘색연필 민화 컬러링북’이다.",김정아 (지은이)
9791192179049,스티커 컬러링 북 : 광주풍경 - Scenery of Gwangju,"아시아의 문화가 모이는 중심의 도시, 함께 만들어가는 따뜻한 인권의 도시, 맛과 멋이 어우러져 즐거움이 가득한 도시, 깊은 문화 역사를 자랑하는 문화예술의 도시, 광주광역시에서 만날 수 있는 따스한 풍경들을 폴리곤 아트로 담아냈다.",DNA디자인스튜디오 (지은이)
9791168230156,느긋하고 자유롭게 킨츠기 홈 클래스,"‘킨츠기(金&#32153;ぎ)’는 이가 나가거나 금이 가거나 깨진 도자기를 수선하는 일본의 전통 공예 기법이다. 이 책은 그릇 수선 초보자부터 중급자까지, ‘옻을 사용해 집에서도 할 수 있는’ 킨츠기 방법을 알려주는 실용서다.","호리 미치히로 (지은이), 서하나 (옮긴이)"
9788931467307,숲속의 담 컬러링북,포스트 아포칼립스를 배경으로 한 탄탄한 스토리와 귀엽고 포근한 그림체로 인생 작품이라는 극찬을 받은 인기 웹툰 ‘숲속의 담’의 명장면 52컷을 담은 컬러링북이다. 뭉클하면서도 마음이 따뜻해지는 명장면을 색칠해 보며 주인공들의 감정을 음미해 볼 수 있다.,다홍 (지은이)
